Customer,ID,Anker SKU,PDT,Forecast Type,Quarter,Week,Forecast - Units,Forecast Revenue,Delta Units,Delta Revenue,Gap Flag,IsCurrentQ,,,
Apple AU,52741,A2604T21,Charger,Unconstrained,Q4 2025,202547,26,$633.60,0.00,$0.00,,FALSE,52741A2604T21,24,Fresh Week 35
Apple AU,52741,A2604T21,Charger,Constrained,Q4 2025,202548,26,$633.60,-3.96,-$95.04,Supply Gap,FALSE,52741A2604T21,24,Fresh Week 35
Apple AU,52741,A2604T21,Charger,Unconstrained,Q4 2025,202548,30,$728.64,0.00,$0.00,,FALSE,52741A2604T21,24,Fresh Week 35
Apple AU,52741,A2604T21,Charger,Constrained,Q4 2025,202549,30,$728.64,0.00,$0.00,,FALSE,52741A2604T21,24,Fresh Week 35
Apple AU,52741,A2604T21,Charger,Unconstrained,Q4 2025,202549,30,$728.64,0.00,$0.00,,FALSE,52741A2604T21,24,Fresh Week 35
Apple AU,52741,A2604T21,Charger,Constrained,Q4 2025,202550,30,$728.64,1.76,$42.24,,FALSE,52741A2604T21,24,Fresh Week 35
Apple AU,52741,A2604T21,Charger,Unconstrained,Q4 2025,202550,29,$686.40,0.00,$0.00,,FALSE,52741A2604T21,24,Fresh Week 35
Apple AU,52741,A2604T21,Charger,Constrained,Q4 2025,202551,29,$686.40,1.10,$26.40,,FALSE,52741A2604T21,24,Fresh Week 35
Apple AU,52741,A2604T21,Charger,Unconstrained,Q4 2025,202551,28,$660.00,0.00,$0.00,,FALSE,52741A2604T21,24,Fresh Week 35
Apple AU,52741,A2604T21,Charger,Constrained,Q4 2025,202552,28,$660.00,-2.20,-$52.80,Supply Gap,FALSE,52741A2604T21,24,Fresh Week 35
Apple AU,52741,A2604T21,Charger,Unconstrained,Q4 2025,202552,30,$712.80,0.00,$0.00,,FALSE,52741A2604T21,24,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Constrained,Q3 2025,202536,17,$655.50,0.00,$0.00,,TRUE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Unconstrained,Q3 2025,202536,17,$655.50,0.00,$0.00,,TRUE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Constrained,Q3 2025,202537,17,$655.50,0.00,$0.00,,TRUE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Unconstrained,Q3 2025,202537,17,$655.50,0.00,$0.00,,TRUE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Constrained,Q3 2025,202538,17,$655.50,0.75,$28.50,,TRUE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Unconstrained,Q3 2025,202538,17,$627.00,0.00,$0.00,,TRUE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Constrained,Q3 2025,202539,17,$627.00,0.75,$28.50,,TRUE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Unconstrained,Q3 2025,202539,16,$598.50,0.00,$0.00,,TRUE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Constrained,Q4 2025,202540,16,$598.50,0.75,$28.50,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Unconstrained,Q4 2025,202540,15,$570.00,0.00,$0.00,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Constrained,Q4 2025,202541,15,$570.00,1.50,$57.00,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Unconstrained,Q4 2025,202541,14,$513.00,0.00,$0.00,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Constrained,Q4 2025,202542,14,$513.00,-6.75,-$256.50,Supply Gap,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Unconstrained,Q4 2025,202542,20,$769.50,0.00,$0.00,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Constrained,Q4 2025,202543,20,$769.50,-0.45,-$17.10,Supply Gap,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Unconstrained,Q4 2025,202543,21,$786.60,0.00,$0.00,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Constrained,Q4 2025,202544,21,$786.60,7.20,$273.60,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Unconstrained,Q4 2025,202544,14,$513.00,0.00,$0.00,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Constrained,Q4 2025,202545,14,$513.00,-4.50,-$171.00,Supply Gap,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Unconstrained,Q4 2025,202545,18,$684.00,0.00,$0.00,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Constrained,Q4 2025,202546,18,$684.00,0.00,$0.00,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Unconstrained,Q4 2025,202546,18,$684.00,0.00,$0.00,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Constrained,Q4 2025,202547,18,$684.00,0.00,$0.00,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Unconstrained,Q4 2025,202547,18,$684.00,0.00,$0.00,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Constrained,Q4 2025,202548,18,$684.00,-2.70,-$102.60,Supply Gap,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Unconstrained,Q4 2025,202548,21,$786.60,0.00,$0.00,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Constrained,Q4 2025,202549,21,$786.60,0.00,$0.00,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Unconstrained,Q4 2025,202549,21,$786.60,0.00,$0.00,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Constrained,Q4 2025,202550,21,$786.60,1.20,$45.60,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Unconstrained,Q4 2025,202550,20,$741.00,0.00,$0.00,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Constrained,Q4 2025,202551,20,$741.00,0.75,$28.50,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Unconstrained,Q4 2025,202551,19,$712.50,0.00,$0.00,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Constrained,Q4 2025,202552,19,$712.50,-1.50,-$57.00,Supply Gap,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2655T21,Charger,Unconstrained,Q4 2025,202552,20,$769.50,0.00,$0.00,,FALSE,52741A2655T21,38,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Constrained,Q3 2025,202536,14,$690.00,0.00,$0.00,,TRUE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Unconstrained,Q3 2025,202536,14,$690.00,0.00,$0.00,,TRUE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Constrained,Q3 2025,202537,14,$690.00,0.00,$0.00,,TRUE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Unconstrained,Q3 2025,202537,14,$690.00,0.00,$0.00,,TRUE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Constrained,Q3 2025,202538,14,$690.00,0.60,$30.00,,TRUE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Unconstrained,Q3 2025,202538,13,$660.00,0.00,$0.00,,TRUE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Constrained,Q3 2025,202539,13,$660.00,0.60,$30.00,,TRUE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Unconstrained,Q3 2025,202539,13,$630.00,0.00,$0.00,,TRUE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Constrained,Q4 2025,202540,13,$630.00,0.60,$30.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Unconstrained,Q4 2025,202540,12,$600.00,0.00,$0.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Constrained,Q4 2025,202541,12,$600.00,1.20,$60.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Unconstrained,Q4 2025,202541,11,$540.00,0.00,$0.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Constrained,Q4 2025,202542,11,$540.00,-5.40,-$270.00,Supply Gap,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Unconstrained,Q4 2025,202542,16,$810.00,0.00,$0.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Constrained,Q4 2025,202543,16,$810.00,-0.36,-$18.00,Supply Gap,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Unconstrained,Q4 2025,202543,17,$828.00,0.00,$0.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Constrained,Q4 2025,202544,17,$828.00,5.76,$288.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Unconstrained,Q4 2025,202544,11,$540.00,0.00,$0.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Constrained,Q4 2025,202545,11,$540.00,-3.60,-$180.00,Supply Gap,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Unconstrained,Q4 2025,202545,14,$720.00,0.00,$0.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Constrained,Q4 2025,202546,14,$720.00,0.00,$0.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Unconstrained,Q4 2025,202546,14,$720.00,0.00,$0.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Constrained,Q4 2025,202547,14,$720.00,0.00,$0.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Unconstrained,Q4 2025,202547,14,$720.00,0.00,$0.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Constrained,Q4 2025,202548,14,$720.00,-2.16,-$108.00,Supply Gap,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Unconstrained,Q4 2025,202548,17,$828.00,0.00,$0.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Constrained,Q4 2025,202549,17,$828.00,0.00,$0.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Unconstrained,Q4 2025,202549,17,$828.00,0.00,$0.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Constrained,Q4 2025,202550,17,$828.00,0.96,$48.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Unconstrained,Q4 2025,202550,16,$780.00,0.00,$0.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Constrained,Q4 2025,202551,16,$780.00,0.60,$30.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Unconstrained,Q4 2025,202551,15,$750.00,0.00,$0.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Constrained,Q4 2025,202552,15,$750.00,-1.20,-$60.00,Supply Gap,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A2644T21,Charger,Unconstrained,Q4 2025,202552,16,$810.00,0.00,$0.00,,FALSE,52741A2644T21,50,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Constrained,Q3 2025,202536,97,"$2,511.60",0.00,$0.00,,TRUE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Unconstrained,Q3 2025,202536,97,"$2,511.60",0.00,$0.00,,TRUE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Constrained,Q3 2025,202537,97,"$2,511.60",0.00,$0.00,,TRUE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Unconstrained,Q3 2025,202537,97,"$2,511.60",0.00,$0.00,,TRUE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Constrained,Q3 2025,202538,97,"$2,511.60",-18.90,-$491.40,Supply Gap,TRUE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Unconstrained,Q3 2025,202538,116,"$3,003.00",0.00,$0.00,,TRUE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Constrained,Q3 2025,202539,116,"$3,003.00",5.25,$136.50,,TRUE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Unconstrained,Q3 2025,202539,110,"$2,866.50",0.00,$0.00,,TRUE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Constrained,Q4 2025,202540,110,"$2,866.50",5.25,$136.50,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Unconstrained,Q4 2025,202540,105,"$2,730.00",0.00,$0.00,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Constrained,Q4 2025,202541,105,"$2,730.00",10.50,$273.00,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Unconstrained,Q4 2025,202541,95,"$2,457.00",0.00,$0.00,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Constrained,Q4 2025,202542,95,"$2,457.00",-47.25,"-$1,228.50",Supply Gap,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Unconstrained,Q4 2025,202542,142,"$3,685.50",0.00,$0.00,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Constrained,Q4 2025,202543,142,"$3,685.50",-3.15,-$81.90,Supply Gap,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Unconstrained,Q4 2025,202543,145,"$3,767.40",0.00,$0.00,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Constrained,Q4 2025,202544,145,"$3,767.40",50.40,"$1,310.40",,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Unconstrained,Q4 2025,202544,95,"$2,457.00",0.00,$0.00,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Constrained,Q4 2025,202545,95,"$2,457.00",-31.50,-$819.00,Supply Gap,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Unconstrained,Q4 2025,202545,126,"$3,276.00",0.00,$0.00,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Constrained,Q4 2025,202546,126,"$3,276.00",0.00,$0.00,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Unconstrained,Q4 2025,202546,126,"$3,276.00",0.00,$0.00,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Constrained,Q4 2025,202547,126,"$3,276.00",0.00,$0.00,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Unconstrained,Q4 2025,202547,126,"$3,276.00",0.00,$0.00,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Constrained,Q4 2025,202548,126,"$3,276.00",-18.90,-$491.40,Supply Gap,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Unconstrained,Q4 2025,202548,145,"$3,767.40",0.00,$0.00,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Constrained,Q4 2025,202549,145,"$3,767.40",0.00,$0.00,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Unconstrained,Q4 2025,202549,145,"$3,767.40",0.00,$0.00,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Constrained,Q4 2025,202550,145,"$3,767.40",8.40,$218.40,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Unconstrained,Q4 2025,202550,137,"$3,549.00",0.00,$0.00,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Constrained,Q4 2025,202551,137,"$3,549.00",5.25,$136.50,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Unconstrained,Q4 2025,202551,131,"$3,412.50",0.00,$0.00,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Constrained,Q4 2025,202552,131,"$3,412.50",-10.50,-$273.00,Supply Gap,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H21,Battery,Unconstrained,Q4 2025,202552,142,"$3,685.50",0.00,$0.00,,FALSE,52741A1667H21,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Constrained,Q3 2025,202536,60,"$1,554.80",0.00,$0.00,,TRUE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Unconstrained,Q3 2025,202536,60,"$1,554.80",0.00,$0.00,,TRUE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Constrained,Q3 2025,202537,60,"$1,554.80",0.00,$0.00,,TRUE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Unconstrained,Q3 2025,202537,60,"$1,554.80",0.00,$0.00,,TRUE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Constrained,Q3 2025,202538,60,"$1,554.80",-11.70,-$304.20,Supply Gap,TRUE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Unconstrained,Q3 2025,202538,72,"$1,859.00",0.00,$0.00,,TRUE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Constrained,Q3 2025,202539,72,"$1,859.00",3.25,$84.50,,TRUE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Unconstrained,Q3 2025,202539,68,"$1,774.50",0.00,$0.00,,TRUE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Constrained,Q4 2025,202540,68,"$1,774.50",3.25,$84.50,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Unconstrained,Q4 2025,202540,65,"$1,690.00",0.00,$0.00,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Constrained,Q4 2025,202541,65,"$1,690.00",6.50,$169.00,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Unconstrained,Q4 2025,202541,59,"$1,521.00",0.00,$0.00,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Constrained,Q4 2025,202542,59,"$1,521.00",-29.25,-$760.50,Supply Gap,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Unconstrained,Q4 2025,202542,88,"$2,281.50",0.00,$0.00,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Constrained,Q4 2025,202543,88,"$2,281.50",-1.95,-$50.70,Supply Gap,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Unconstrained,Q4 2025,202543,90,"$2,332.20",0.00,$0.00,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Constrained,Q4 2025,202544,90,"$2,332.20",31.20,$811.20,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Unconstrained,Q4 2025,202544,59,"$1,521.00",0.00,$0.00,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Constrained,Q4 2025,202545,59,"$1,521.00",-19.50,-$507.00,Supply Gap,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Unconstrained,Q4 2025,202545,78,"$2,028.00",0.00,$0.00,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Constrained,Q4 2025,202546,78,"$2,028.00",0.00,$0.00,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Unconstrained,Q4 2025,202546,78,"$2,028.00",0.00,$0.00,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Constrained,Q4 2025,202547,78,"$2,028.00",0.00,$0.00,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Unconstrained,Q4 2025,202547,78,"$2,028.00",0.00,$0.00,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Constrained,Q4 2025,202548,78,"$2,028.00",-11.70,-$304.20,Supply Gap,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Unconstrained,Q4 2025,202548,90,"$2,332.20",0.00,$0.00,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Constrained,Q4 2025,202549,90,"$2,332.20",0.00,$0.00,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Unconstrained,Q4 2025,202549,90,"$2,332.20",0.00,$0.00,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Constrained,Q4 2025,202550,90,"$2,332.20",5.20,$135.20,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Unconstrained,Q4 2025,202550,85,"$2,197.00",0.00,$0.00,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Constrained,Q4 2025,202551,85,"$2,197.00",3.25,$84.50,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Unconstrained,Q4 2025,202551,81,"$2,112.50",0.00,$0.00,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Constrained,Q4 2025,202552,81,"$2,112.50",-6.50,-$169.00,Supply Gap,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,A1667H31,Battery,Unconstrained,Q4 2025,202552,88,"$2,281.50",0.00,$0.00,,FALSE,52741A1667H31,26,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Constrained,Q3 2025,202536,17,$841.80,0.00,$0.00,,TRUE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Unconstrained,Q3 2025,202536,17,$841.80,0.00,$0.00,,TRUE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Constrained,Q3 2025,202537,17,$841.80,0.00,$0.00,,TRUE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Unconstrained,Q3 2025,202537,17,$841.80,0.00,$0.00,,TRUE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Constrained,Q3 2025,202538,17,$841.80,0.75,$36.60,,TRUE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Unconstrained,Q3 2025,202538,17,$805.20,0.00,$0.00,,TRUE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Constrained,Q3 2025,202539,17,$805.20,0.75,$36.60,,TRUE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Unconstrained,Q3 2025,202539,16,$768.60,0.00,$0.00,,TRUE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Constrained,Q4 2025,202540,16,$768.60,0.75,$36.60,,FALSE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Unconstrained,Q4 2025,202540,15,$732.00,0.00,$0.00,,FALSE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Constrained,Q4 2025,202541,15,$732.00,1.50,$73.20,,FALSE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Unconstrained,Q4 2025,202541,14,$658.80,0.00,$0.00,,FALSE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Constrained,Q4 2025,202542,14,$658.80,-6.75,-$329.40,Supply Gap,FALSE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Unconstrained,Q4 2025,202542,20,$988.20,0.00,$0.00,,FALSE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Constrained,Q4 2025,202543,20,$988.20,-0.45,-$21.96,Supply Gap,FALSE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Unconstrained,Q4 2025,202543,21,"$1,010.16",0.00,$0.00,,FALSE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Constrained,Q4 2025,202544,21,"$1,010.16",7.20,$351.36,,FALSE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Unconstrained,Q4 2025,202544,14,$658.80,0.00,$0.00,,FALSE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Constrained,Q4 2025,202545,14,$658.80,-4.50,-$219.60,Supply Gap,FALSE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Unconstrained,Q4 2025,202545,18,$878.40,0.00,$0.00,,FALSE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Constrained,Q4 2025,202546,18,$878.40,0.00,$0.00,,FALSE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Unconstrained,Q4 2025,202546,18,$878.40,0.00,$0.00,,FALSE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Constrained,Q4 2025,202547,18,$878.40,0.00,$0.00,,FALSE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Unconstrained,Q4 2025,202547,18,$878.40,0.00,$0.00,,FALSE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Constrained,Q4 2025,202548,18,$878.40,-2.70,-$131.76,Supply Gap,FALSE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Unconstrained,Q4 2025,202548,21,"$1,010.16",0.00,$0.00,,FALSE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Constrained,Q4 2025,202549,21,"$1,010.16",0.00,$0.00,,FALSE,52741Y1812T21,48.8,Fresh Week 35
Apple AU,52741,Y1812T21,Wireless,Unconstrained,Q4 2025,202549,21,"$1,010.16",0.00,$0.00,,FALSE,52741Y1812T21,48.8,Fresh Week 35
